0.00000000,1.00000000,1.00000000,0.50000000,0.50000000,0.50000000,0.50000000,0.00000000,0.00000000,0.50000000,0.50000000,0.50000000,0.50000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.00000000,0.00000000,1.00000000,0.50000000,0.50000000,0.50000000,0.50000000,1.00000000,0.00000000,0.00000000,1.00000000,0.00000000,1.00000000,0.00000000,1.00000000,b
1.00000000,0.98035500,0.53544000,1.00000000,0.52148000,1.00000000,0.54656500,0.95084500,0.47428000,0.94631500,0.51290000,0.91625000,0.46929000,0.93767000,0.54915500,0.88272000,0.50140000,0.87603000,0.47352500,0.82980500,0.46047500,0.82079000,0.47035500,0.77838500,0.46147500,0.79025500,0.48897500,0.74832000,0.49374500,0.75655000,0.49992500,0.76049500,0.49909000,g
0.00000000,0.00000000,1.00000000,0.50000000,0.50000000,0.50000000,0.50000000,0.00000000,1.00000000,1.00000000,1.00000000,0.50000000,0.50000000,0.50000000,0.50000000,1.00000000,0.00000000,0.00000000,1.00000000,1.00000000,1.00000000,0.50000000,0.50000000,0.00000000,0.00000000,1.00000000,0.00000000,1.00000000,1.00000000,0.00000000,1.00000000,0.50000000,0.50000000,b
1.00000000,1.00000000,0.46909000,1.00000000,0.51471000,1.00000000,0.47434500,1.00000000,0.49146500,1.00000000,0.44137000,0.92246500,0.47399000,0.96696000,0.46701000,0.84585000,0.46310500,0.82865500,0.39816500,0.97455000,0.34221000,0.90426000,0.34173000,0.92466000,0.32581000,0.86264500,0.35413000,0.86547000,0.30712000,0.77178000,0.36858000,0.82103500,0.30256500,g
1.00000000,1.00000000,0.78910000,1.00000000,0.00000000,1.00000000,0.00000000,1.00000000,0.00000000,1.00000000,0.00000000,1.00000000,0.00000000,1.00000000,0.00000000,1.00000000,0.00000000,1.00000000,0.00000000,1.00000000,0.18602000,1.00000000,0.00000000,1.00000000,0.00000000,1.00000000,0.00000000,1.00000000,0.00000000,1.00000000,0.00000000,1.00000000,0.00000000,b
1.00000000,1.00000000,0.45643000,1.00000000,0.41368500,0.93317500,0.09110500,0.97408500,0.80526500,0.97736500,0.29309000,0.94243000,0.34132000,0.93968500,0.38283500,0.90525500,0.18910000,0.56122500,0.00000000,0.95142000,0.55526500,0.81178500,0.10726500,0.77694500,0.08566000,0.74068000,0.06708500,0.70325000,0.05163000,0.66492000,0.03936000,0.43329500,0.00000000,g
0.00000000,0.00000000,0.00000000,0.50000000,0.50000000,0.00000000,1.00000000,1.00000000,0.31250000,0.50000000,0.50000000,0.50000000,0.50000000,0.50000000,0.50000000,1.00000000,0.00000000,0.00000000,0.00000000,1.00000000,0.00000000,0.50000000,0.50000000,1.00000000,0.00000000,0.00000000,1.00000000,0.00000000,0.00000000,0.50000000,0.50000000,0.00000000,1.00000000,b
1.00000000,1.00000000,0.54190000,1.00000000,0.58693500,1.00000000,0.43346000,0.99086000,0.82260000,1.00000000,0.73952000,1.00000000,0.79556500,1.00000000,0.85379000,1.00000000,0.91388500,1.00000000,0.97549500,1.00000000,1.00000000,0.99021000,1.00000000,0.95812000,1.00000000,0.91949500,1.00000000,0.87411000,1.00000000,0.82179000,1.00000000,0.76239500,1.00000000,g
0.00000000,0.00000000,0.00000000,1.00000000,1.00000000,1.00000000,0.00000000,0.00000000,1.00000000,1.00000000,0.00000000,0.00000000,0.00000000,0.50000000,0.50000000,1.00000000,1.00000000,0.00000000,0.00000000,1.00000000,0.00000000,1.00000000,0.00000000,1.00000000,1.00000000,1.00000000,0.00000000,1.00000000,0.00000000,0.00000000,1.00000000,1.00000000,0.00000000,b
1.00000000,1.00000000,0.42882000,1.00000000,0.41872000,1.00000000,0.38172000,1.00000000,0.46243000,1.00000000,0.37495000,1.00000000,0.36919500,1.00000000,0.39012500,1.00000000,0.30697000,1.00000000,0.26919000,1.00000000,0.32240500,1.00000000,0.20169500,1.00000000,0.26178500,0.99410000,0.25156500,1.00000000,0.12090000,1.00000000,0.12119500,1.00000000,0.07781500,g
1.00000000,1.00000000,0.00000000,1.00000000,1.00000000,1.00000000,0.00000000,1.00000000,0.00000000,1.00000000,0.00000000,1.00000000,0.49080000,1.00000000,0.00000000,1.00000000,1.00000000,1.00000000,0.07208500,1.00000000,1.00000000,1.00000000,0.00000000,0.50000000,0.50000000,1.00000000,1.00000000,1.00000000,0.10429500,1.00000000,1.00000000,1.00000000,1.00000000,b
1.00000000,0.94104000,0.42680500,0.96704000,0.44471500,0.96050000,0.41775000,0.94153500,0.41482000,0.94231000,0.34095500,0.92634500,0.34268500,0.91058000,0.32038000,0.90340500,0.33184000,0.87621500,0.26489000,0.85277500,0.26423500,0.83075000,0.24957500,0.80648500,0.25957000,0.78402000,0.22685500,0.75089500,0.20073000,0.73537500,0.21311500,0.71094500,0.20957000,g
1.00000000,0.85626500,0.48702500,0.70643500,0.38466500,0.99009500,0.45263500,0.99854500,0.44882000,1.00000000,0.44524500,0.79482500,1.00000000,0.91863000,0.00000000,0.91135000,0.41068500,0.90380000,0.35871500,0.37043000,0.96365000,0.75966500,0.52728000,0.82746500,0.39804000,0.96562000,0.29346500,0.81905500,0.39049500,0.93068000,0.06323000,0.38407000,0.00000000,b
1.00000000,1.00000000,0.42050500,0.86157000,0.63843000,0.91721500,0.20806000,1.00000000,0.35896500,1.00000000,0.25068500,0.89981000,0.43736500,0.88418500,0.57319000,1.00000000,0.69668500,1.00000000,0.63295000,0.98177000,0.49054500,0.96299500,0.04331000,1.00000000,0.57401500,1.00000000,0.44209000,1.00000000,0.44435500,1.00000000,0.76686000,1.00000000,0.21121000,g
1.00000000,0.83080500,0.00000000,1.00000000,1.00000000,1.00000000,0.16339500,0.90446500,0.29777000,1.00000000,0.00000000,1.00000000,0.05312500,1.00000000,0.86696500,0.58794500,0.85491000,1.00000000,0.89018000,1.00000000,0.92634000,1.00000000,0.00000000,1.00000000,0.92678500,1.00000000,0.45714500,0.97991000,0.31875000,1.00000000,0.82634000,1.00000000,0.67366000,b
1.00000000,1.00000000,0.50216500,1.00000000,0.49395500,1.00000000,0.48520000,1.00000000,0.46493000,0.98919500,0.46872000,1.00000000,0.46728000,0.98630500,0.46041500,0.96280500,0.43167500,0.97092000,0.42836500,0.99794500,0.42876000,0.97407500,0.43217500,0.94734500,0.39574500,0.94533500,0.41045500,0.92822000,0.40724000,0.91888500,0.39949500,0.91933500,0.39617000,g
0.00000000,1.00000000,1.00000000,1.00000000,0.00000000,0.50000000,0.50000000,0.50000000,0.50000000,0.00000000,0.00000000,0.50000000,0.50000000,0.50000000,0.50000000,0.00000000,1.00000000,1.00000000,1.00000000,0.00000000,1.00000000,0.00000000,1.00000000,1.00000000,0.00000000,1.00000000,1.00000000,0.00000000,1.00000000,1.00000000,1.00000000,0.50000000,0.50000000,b
1.00000000,0.95620500,0.52173500,0.97095500,0.51140000,0.97352500,0.52672500,0.96791000,0.50660500,0.95955500,0.53174000,0.96383000,0.56033500,0.96024000,0.53105500,0.94449500,0.56361000,0.91872000,0.57219500,0.90491500,0.55924500,0.88520500,0.57111000,0.87877500,0.55649500,0.86775000,0.56641000,0.83193500,0.57650000,0.85462500,0.55377000,0.82629000,0.55723500,g
1.00000000,1.00000000,0.51230500,0.99836000,0.52430500,0.98772500,0.53571500,0.80872500,0.00000000,0.95518000,0.55573500,0.94231000,0.76820000,0.91038500,0.57068500,0.88464500,0.57594500,1.00000000,0.70501500,0.82925000,0.58185500,0.80069000,0.58258000,0.77223000,0.58195000,0.74433500,0.58009500,0.71740500,0.57718000,0.69176000,0.57338500,1.00000000,1.00000000,b
1.00000000,1.00000000,0.53269000,1.00000000,0.60373000,1.00000000,0.63140500,0.96525500,0.66106500,0.93386500,0.69519500,0.87737000,0.75041000,0.89777500,0.76160500,0.82977000,0.80378000,0.78809500,0.81499500,0.73903500,0.83567500,0.70276500,0.84420000,0.67192000,0.86041000,0.63856000,0.86193000,0.59648000,0.85341000,0.55686000,0.86344000,0.53495000,0.85722000,g
1.00000000,0.00000000,0.00000000,1.00000000,1.00000000,1.00000000,0.42812500,0.50000000,0.50000000,0.00000000,1.00000000,1.00000000,1.00000000,0.58958500,0.00000000,0.00000000,0.00000000,0.54375000,0.00000000,1.00000000,0.00000000,0.00000000,1.00000000,0.00000000,0.00000000,1.00000000,0.00000000,0.00000000,0.00000000,1.00000000,1.00000000,0.50000000,0.50000000,b
1.00000000,0.95466000,0.54395500,0.93264000,0.58444000,1.00000000,0.58299000,0.77593500,0.84077000,0.85103500,0.68359500,0.58143000,0.71369500,0.78810000,0.73043000,0.75533500,0.74809000,0.65819500,0.56483500,0.68912000,0.77231000,0.65637000,0.77913000,0.62428000,0.78263500,0.59313000,0.78302500,0.56317500,0.78050500,0.53463500,0.77530500,0.56068500,0.83869500,g
1.00000000,0.17857000,0.00000000,1.00000000,0.91428500,1.00000000,0.00000000,1.00000000,0.38303500,1.00000000,0.98080500,1.00000000,0.31160500,1.00000000,0.00000000,1.00000000,0.56919500,1.00000000,0.00000000,1.00000000,0.48303500,0.07857000,1.00000000,0.76875000,0.92857000,1.00000000,1.00000000,1.00000000,0.00000000,1.00000000,0.00000000,1.00000000,0.00000000,b
1.00000000,0.99512500,0.47107500,0.99896500,0.43495500,0.99331500,0.40285000,0.99687000,0.37078500,0.96369000,0.34935000,0.96325500,0.31017500,0.94906000,0.28102000,0.92461000,0.23968000,0.93716500,0.21462500,0.89508000,0.20080500,0.87362500,0.17692500,0.84141000,0.15760500,0.82623500,0.13413000,0.80505000,0.12323500,0.77376000,0.09861000,0.74597500,0.08377500,g
0.00000000,0.50000000,0.50000000,0.50000000,0.50000000,0.50000000,0.50000000,1.00000000,1.00000000,1.00000000,1.00000000,0.50000000,0.50000000,0.50000000,0.50000000,0.31250000,0.00000000,0.00000000,0.00000000,0.50000000,0.50000000,0.50000000,0.50000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.00000000,1.00000000,0.50000000,0.50000000,0.50000000,b
1.00000000,1.00000000,0.48135000,1.00000000,0.46308500,0.99800500,0.44480500,0.99919000,0.45034500,0.99470500,0.43093000,0.98337000,0.39152500,0.97644000,0.37450500,0.95618000,0.32800000,0.95290500,0.33924000,0.94995500,0.32654500,0.93937000,0.31178500,0.93106500,0.28505000,0.91586000,0.28439000,0.90716500,0.28703500,0.88959500,0.26011500,0.87557500,0.24924000,g
1.00000000,0.97299000,0.48657500,0.00000000,0.63065500,0.31803500,0.67819500,0.84629000,0.18286500,1.00000000,0.48323500,0.35490000,0.49725000,0.22574000,0.57726000,0.95960500,0.26865000,1.00000000,0.24788000,0.35132500,0.34273000,0.13068000,0.68680500,0.91936000,0.26633000,0.76104000,0.20935000,1.00000000,0.19303500,0.45183000,0.60238500,0.46941500,0.70956500,b
1.00000000,0.99083000,0.50437000,0.99051500,0.48091000,0.98782500,0.47150500,0.97973500,0.46514500,0.99502000,0.47746500,0.97356500,0.44449000,0.96684500,0.43605000,0.97108500,0.44208500,0.89841000,0.40400000,0.94137000,0.41306500,0.93128500,0.40630500,0.94243500,0.40155500,0.90906500,0.39432000,0.89273000,0.38068000,0.88455500,0.38452500,0.87161500,0.38049000,g
1.00000000,0.50000000,0.50000000,1.00000000,0.75862000,0.50000000,0.50000000,0.55495500,0.00000000,0.50000000,0.50000000,0.50000000,0.50000000,0.00000000,0.38793000,0.22144500,0.08351500,0.88470000,0.81573500,0.50000000,0.50000000,0.76724000,0.67834000,0.04849000,0.72414000,1.00000000,0.00000000,0.00000000,0.90786500,0.50000000,0.50000000,0.50000000,0.50000000,b
1.00000000,0.92067000,0.40819000,0.71822000,0.51459500,0.96710500,0.49866500,0.93973500,0.56897500,0.90560500,0.49105500,0.94279500,0.77495500,0.95857000,0.21257000,0.87500000,0.35240000,0.93338000,0.39948000,1.00000000,1.00000000,0.73305000,0.41855000,0.95033000,0.48611000,0.96679000,0.49421000,0.80791000,0.33851000,0.92231500,0.37147000,0.96661500,0.49287500,g
0.00000000,1.00000000,1.00000000,1.00000000,0.00000000,0.50000000,0.50000000,0.50000000,0.50000000,1.00000000,1.00000000,1.00000000,1.00000000,0.00000000,0.00000000,1.00000000,0.00000000,0.00000000,1.00000000,0.50000000,0.50000000,1.00000000,0.00000000,1.00000000,0.00000000,1.00000000,1.00000000,0.00000000,0.00000000,0.50000000,0.50000000,0.50000000,0.50000000,b
1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.95505000,1.00000000,0.36515000,1.00000000,0.08424000,1.00000000,0.00000000,1.00000000,0.00000000,0.86263000,0.00000000,0.21110500,0.00000000,0.28974000,0.00000000,0.00000000,0.23581000,0.00000000,0.95007000,0.00000000,1.00000000,0.00000000,1.00000000,0.00000000,1.00000000,0.32657000,1.00000000,0.67422500,g
1.00000000,0.16032500,0.00000000,0.00000000,1.00000000,1.00000000,0.81658500,0.51757500,0.00000000,0.00000000,0.00000000,1.00000000,1.00000000,0.94341500,0.00000000,0.00000000,1.00000000,0.91920000,1.00000000,1.00000000,0.00000000,0.00000000,0.00000000,0.40572000,1.00000000,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.00000000,1.00000000,0.66805500,b
1.00000000,0.97829500,0.54071500,0.98743500,0.47166500,0.98582500,0.45758000,0.98048500,0.46719500,0.97358500,0.50639500,0.97718000,0.41602500,0.97306000,0.40251500,0.99815000,0.33866000,0.95171500,0.32049000,0.95714000,0.36342000,0.95070000,0.35096500,0.99949500,0.29626500,0.93622000,0.32707000,0.96029500,0.34690500,0.91975500,0.30469500,0.91083000,0.29413500,g
1.00000000,0.54166500,0.39657500,0.00000000,1.00000000,0.00000000,1.00000000,0.85937500,0.73586500,0.08928500,0.18638500,0.00000000,0.00000000,0.00000000,1.00000000,0.48623500,0.79576000,0.28943500,0.28943500,0.12686000,0.00000000,0.00000000,0.26599500,0.00000000,0.61905000,1.00000000,0.00000000,0.00000000,0.30543000,0.00000000,0.00000000,0.00000000,0.80729000,b
1.00000000,1.00000000,0.48870500,1.00000000,0.47753000,1.00000000,0.46659000,1.00000000,0.45600500,1.00000000,0.78086500,1.00000000,0.43631000,1.00000000,0.42739000,1.00000000,0.66203500,1.00000000,0.41180500,0.99742000,0.40525500,0.97800500,0.39959500,1.00000000,0.03858000,0.93640000,0.39103500,0.91460000,0.38815000,0.89239500,0.38617500,0.86996000,0.38509500,g
0.00000000,0.00000000,1.00000000,1.00000000,0.00000000,0.00000000,1.00000000,0.50000000,0.50000000,1.00000000,1.00000000,0.00000000,0.40625000,1.00000000,1.00000000,0.00000000,0.00000000,1.00000000,0.00000000,0.00000000,0.00000000,1.00000000,1.00000000,1.00000000,0.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.50000000,0.50000000,0.00000000,0.00000000,b
1.00000000,1.00000000,0.52906000,0.97262500,0.53709000,0.99976000,0.56615500,1.00000000,0.49044500,0.97423000,0.53516500,0.97856500,0.57322000,0.97431000,0.55612000,0.95448000,0.60059500,0.98370500,0.58132500,0.99847500,0.57129000,0.95392000,0.58205000,0.95833500,0.61215500,0.94211500,0.61785500,0.94284000,0.61255500,0.89162000,0.64788000,0.91787000,0.65583000,g
1.00000000,0.58594000,0.00000000,0.00000000,1.00000000,0.50000000,0.50000000,0.50000000,0.50000000,0.00000000,1.00000000,0.50000000,0.50000000,0.19323000,0.16146000,0.90260500,0.68073000,0.75989500,0.57187500,0.50000000,0.50000000,0.00000000,0.36458500,0.07604000,0.98125000,1.00000000,1.00000000,0.00000000,0.83854000,0.50000000,0.50000000,0.50000000,0.50000000,b
1.00000000,1.00000000,0.54885500,1.00000000,0.56098500,1.00000000,0.61287000,0.99301000,0.54618500,0.97465000,0.59605500,0.96496000,0.62144000,0.94620500,0.64171500,0.92764500,0.63360500,0.91828000,0.66564500,0.91696500,0.65849000,0.87414500,0.69798500,0.88096500,0.67329000,0.84226000,0.71373000,0.81382000,0.73015500,0.78395500,0.73516500,0.77126000,0.75451500,g
1.00000000,0.50833500,0.32187500,0.50000000,0.50000000,0.50000000,0.50000000,0.50000000,0.50000000,0.50000000,0.50000000,0.50000000,0.50000000,0.56146000,0.22500000,0.61406500,0.91406500,1.00000000,0.28854000,0.50000000,0.50000000,0.54166500,0.00000000,0.44687500,0.41666500,1.00000000,0.11666500,0.00000000,0.59427000,0.50000000,0.50000000,1.00000000,0.36354000,b
1.00000000,1.00000000,0.58400500,0.99676000,0.58167000,0.97308000,0.66673500,0.95879500,0.61305000,0.95704000,0.68553500,0.92125000,0.73449500,0.90505500,0.74612500,0.89236500,0.74155500,0.82545500,0.78488500,0.78276500,0.79035500,0.77793000,0.82360000,0.74155500,0.77618000,0.71658500,0.84564500,0.67842000,0.88073500,0.66960500,0.83422000,0.61050500,0.89342500,g
1.00000000,0.81908000,1.00000000,0.60416500,0.00000000,1.00000000,1.00000000,0.93859500,0.65460500,0.16557000,1.00000000,0.47039500,0.79386000,0.50877000,0.52522000,0.24232500,0.00000000,0.57127000,0.48355500,0.66337500,0.28070000,0.00000000,1.00000000,0.90460500,0.00000000,1.00000000,0.46930000,1.00000000,1.00000000,0.60307000,0.00000000,1.00000000,1.00000000,b
1.00000000,1.00000000,0.29271500,1.00000000,0.88065500,0.93530000,0.59296500,1.00000000,0.45037500,0.96922000,0.73995000,0.82726000,0.41960000,1.00000000,0.50439500,0.98806500,0.24937000,0.90012500,0.37751500,0.94032500,0.40452500,1.00000000,0.43844000,0.96796500,0.55339000,0.96445000,0.46375500,1.00000000,0.36306500,0.71985000,0.59924500,0.75691000,0.47299000,g
1.00000000,0.92391500,0.55299000,1.00000000,0.69565000,1.00000000,0.00000000,0.83469000,0.54212000,1.00000000,0.63519000,1.00000000,0.80299000,1.00000000,0.67753500,1.00000000,0.51336000,0.79212000,0.28487500,1.00000000,0.81748000,0.94565000,0.63292500,0.95516500,0.33333500,1.00000000,0.57971000,0.68840500,0.49026500,1.00000000,0.61232000,1.00000000,0.68704500,b
1.00000000,1.00000000,0.64023000,1.00000000,0.51238500,1.00000000,0.53882000,1.00000000,0.52158500,0.99381000,0.66633000,1.00000000,0.52744500,1.00000000,0.52192000,0.97875000,0.37701000,0.92185500,0.45666000,1.00000000,0.52075000,0.99966500,0.63688000,1.00000000,0.30472000,0.98207000,0.48913000,0.93373500,0.61680000,0.97289000,0.38989500,0.90177500,0.46335500,g
0.00000000,1.00000000,0.00000000,1.00000000,0.00000000,1.00000000,0.00000000,1.00000000,0.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.00000000,1.00000000,0.00000000,1.00000000,0.00000000,1.00000000,0.82812500,0.50000000,0.50000000,1.00000000,0.00000000,b
1.00000000,1.00000000,0.83892000,0.90654500,0.91010500,0.71509500,1.00000000,0.60309500,0.90270500,0.28064000,1.00000000,0.10432500,0.88546000,0.00000000,0.70134000,0.30477000,0.20683000,0.01046500,0.28589000,0.13458500,0.11830500,0.31164500,0.01254500,0.70683000,0.00000000,0.70889000,0.03352000,0.62886500,0.00000000,0.96785000,0.32389000,0.99408000,0.51723000,g
1.00000000,1.00000000,1.00000000,1.00000000,0.00000000,1.00000000,0.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.75000000,0.50000000,0.50000000,1.00000000,0.00000000,1.00000000,0.00000000,b
