0.20939421,0.32030075,0.78396437,0.57009346,0.50892857,0.11111111,0.23605948,0.00000000,0.00000000,2
0.20983319,0.37894737,0.76837416,0.35514019,0.60000000,0.09822866,0.22583643,0.00000000,0.00000000,2
0.23309921,0.40300752,0.79064588,0.29906542,0.53571429,0.10950081,0.24814126,0.00000000,0.00000000,2
0.21027217,0.35488722,0.78396437,0.39252336,0.54642857,0.10950081,0.24349442,0.00000000,0.17647059,2
0.12906058,0.52932331,0.68819599,0.55763240,0.44107143,0.17713366,0.15334572,0.00000000,0.00000000,2
0.22388060,0.39548872,0.79732739,0.37383178,0.51964286,0.07246377,0.25836431,0.00000000,0.00000000,2
0.19929763,0.37744361,0.77728285,0.36760125,0.61428571,0.06119163,0.24163569,0.00000000,0.00000000,2
0.23266023,0.40150376,0.77728285,0.38317757,0.50714286,0.10789050,0.24628253,0.00000000,0.19607843,2
0.22080773,0.34285714,0.77951002,0.37071651,0.55000000,0.09661836,0.25000000,0.00000000,0.00000000,2
0.23046532,0.27368421,0.77505568,0.49221184,0.61071429,0.10144928,0.24628253,0.00000000,0.17647059,2
0.31870061,0.33082707,0.83296214,0.25545171,0.44107143,0.10305958,0.32806691,0.00000000,0.43137255,2
0.21510097,0.32631579,0.76614699,0.36137072,0.58035714,0.07085346,0.26394052,0.00000000,0.00000000,2
0.20763828,0.35939850,0.75946548,0.40186916,0.61607143,0.01127214,0.27509294,0.00000000,0.37254902,2
0.20851624,0.37744361,0.74387528,0.36760125,0.58750000,0.06280193,0.25929368,0.00000000,0.00000000,2
0.22563652,0.29774436,0.74164811,0.37383178,0.61964286,0.10789050,0.26115242,0.00000000,0.00000000,2
0.32704126,0.39548872,0.76391982,0.35514019,0.43750000,0.08212560,0.29460967,0.00000000,0.00000000,2
0.31870061,0.34436090,0.80623608,0.23987539,0.45178571,0.10305958,0.34386617,0.00000000,0.29411765,2
0.27568042,0.22105263,0.72383073,0.27102804,0.66785714,0.09983897,0.32249071,0.00000000,0.47058824,2
0.25197542,0.29172932,0.64142539,0.44236760,0.60714286,0.11755233,0.28903346,0.00000000,0.00000000,2
0.30553117,0.33533835,0.65924276,0.35514019,0.55535714,0.09661836,0.31226766,0.04444444,0.00000000,2
0.23705004,0.30375940,0.63474388,0.35825545,0.61785714,0.09178744,0.31226766,0.03492063,0.43137255,2
0.26997366,0.24360902,0.60579065,0.41744548,0.54642857,0.11272142,0.35315985,0.00000000,0.00000000,2
0.30948200,0.28421053,0.61469933,0.16822430,0.71428571,0.05636071,0.37081784,0.00000000,0.39215686,2
0.70676032,0.46165414,0.70155902,0.11526480,0.13571429,0.01288245,0.57713755,0.00000000,0.00000000,2
0.56848112,0.46616541,0.64587973,0.27414330,0.23928571,0.01288245,0.49814126,0.00000000,0.00000000,2
0.59701493,0.10827068,0.00000000,0.49532710,0.42500000,0.13043478,0.72583643,0.00000000,0.66666667,2
0.88235294,0.00000000,0.00000000,0.56386293,0.00000000,0.09339775,0.73141264,1.00000000,0.54901961,2
1.00000000,0.23609023,0.00000000,0.22118380,0.06250000,0.01932367,1.00000000,0.00000000,0.47058824,2
0.48595259,0.55639098,0.00000000,0.22118380,0.51071429,0.01610306,0.56598513,0.00000000,0.15686275,2
0.30860404,0.44962406,0.00000000,0.08411215,0.82857143,0.00000000,0.51672862,0.00000000,0.00000000,2
0.67998244,0.07518797,0.00000000,0.14953271,0.60714286,0.00000000,0.85966543,0.00000000,0.00000000,2
0.71290606,0.04360902,0.00000000,0.14330218,0.58392857,0.00000000,0.88568773,0.00000000,0.00000000,2
0.72958736,0.28721805,0.00000000,0.11838006,0.39464286,0.00966184,0.83364312,0.00000000,0.00000000,2
0.34108867,0.41052632,0.85300668,0.30218069,0.48928571,0.09178744,0.25836431,0.00000000,0.27450980,2
0.32133450,0.35639098,0.88418708,0.28037383,0.46964286,0.09661836,0.27881041,0.00000000,0.00000000,2
0.32089552,0.40300752,0.86636971,0.32398754,0.45892857,0.08212560,0.26486989,0.00000000,0.00000000,2
0.31343284,0.37744361,0.86859688,0.34890966,0.45000000,0.08856683,0.26765799,0.00000000,0.19607843,2
0.26031607,0.44962406,0.81959911,0.47352025,0.40178571,0.10305958,0.22769517,0.00000000,0.00000000,2
0.24495171,0.38646617,0.81069042,0.38629283,0.48571429,0.10466989,0.24163569,0.00000000,0.56862745,2
0.23573310,0.42556391,0.79510022,0.36760125,0.47142857,0.10305958,0.23513011,0.00000000,0.00000000,2
0.32001756,0.37894737,0.83741648,0.32087227,0.46250000,0.09339775,0.27788104,0.00000000,0.00000000,2
0.24056190,0.33082707,0.78841871,0.41433022,0.56250000,0.10305958,0.24163569,0.00000000,0.41176471,2
0.25109745,0.37593985,0.78841871,0.37071651,0.54107143,0.09017713,0.24814126,0.00000000,0.00000000,2
0.25987709,0.41353383,0.77505568,0.44236760,0.48392857,0.09983897,0.23791822,0.00000000,0.00000000,2
0.46619842,0.37142857,0.81959911,0.26791277,0.52500000,0.08695652,0.28717472,0.00000000,0.00000000,2
0.33230904,0.33082707,0.81514477,0.39563863,0.48214286,0.09339775,0.28996283,0.00000000,0.23529412,2
0.24231782,0.33233083,0.80400891,0.30218069,0.52500000,0.09017713,0.29460967,0.00000000,0.00000000,2
0.42405619,0.45864662,0.50779510,0.35514019,0.38928571,0.07890499,0.41078067,0.00000000,0.33333333,2
0.41834943,0.42406015,0.46547884,0.42990654,0.42321429,0.08534622,0.38475836,0.08571429,0.33333333,2
0.39727831,0.48872180,0.30066815,0.41744548,0.34821429,0.06280193,0.47676580,0.00000000,0.35294118,2
0.46619842,0.45413534,0.22494432,0.33333333,0.42500000,0.05314010,0.53066914,0.00000000,0.00000000,2
0.65803336,0.44661654,0.00000000,0.33333333,0.25535714,0.03059581,0.74442379,0.00000000,0.19607843,2
0.30640913,0.40601504,0.88641425,0.27725857,0.47857143,0.09339775,0.25278810,0.00000000,0.00000000,2
0.30070237,0.44812030,0.87527840,0.38940810,0.35714286,0.08695652,0.25836431,0.00000000,0.29411765,2
0.30553117,0.39097744,0.85746102,0.29906542,0.53035714,0.08373591,0.25000000,0.00000000,0.00000000,2
0.29587357,0.36992481,0.86859688,0.31464174,0.45000000,0.08856683,0.27973978,0.00000000,0.54901961,2
0.30333626,0.34135338,0.84632517,0.24610592,0.58214286,0.09017713,0.27416357,0.00000000,0.23529412,2
0.26163301,0.32481203,0.80623608,0.39875389,0.56250000,0.09822866,0.24907063,0.00000000,0.00000000,2
0.24539069,0.30977444,0.78396437,0.38940810,0.63392857,0.10628019,0.22955390,0.00000000,0.00000000,2
0.24539069,0.32180451,0.79287305,0.42056075,0.59464286,0.10466989,0.23791822,0.00000000,0.00000000,2
0.25241440,0.39097744,0.78841871,0.41121495,0.48750000,0.10950081,0.24907063,0.00000000,0.00000000,2
0.32309043,0.37142857,0.80846325,0.24299065,0.53928571,0.09178744,0.27695167,0.02857143,0.33333333,2
0.24012291,0.31879699,0.78173719,0.35825545,0.57142857,0.10950081,0.26022305,0.01904762,0.49019608,2
0.26075505,0.34135338,0.77282851,0.46728972,0.51964286,0.10628019,0.25557621,0.00000000,0.00000000,2
0.23924495,0.33984962,0.70824053,0.29283489,0.56428571,0.09339775,0.31412639,0.00000000,0.47058824,2
0.31782265,0.31879699,0.81737194,0.29595016,0.49285714,0.09983897,0.30204461,0.00000000,0.68627451,2
0.28709394,0.43909774,0.81514477,0.25545171,0.52857143,0.01771337,0.29460967,0.00000000,0.00000000,3
0.21729587,0.39097744,0.78619154,0.32710280,0.51071429,0.09017713,0.26951673,0.00000000,0.00000000,3
0.24363477,0.37744361,0.79510022,0.33956386,0.51607143,0.09017713,0.27973978,0.00000000,0.19607843,3
0.23178227,0.21503759,0.78396437,0.33021807,0.55000000,0.09178744,0.28810409,0.00000000,0.00000000,3
0.24143986,0.36240602,0.76837416,0.45794393,0.47678571,0.09661836,0.27416357,0.00000000,0.33333333,3
0.44424934,0.53984962,0.86859688,0.16822430,0.30178571,0.00000000,0.37732342,0.00000000,0.00000000,3
0.29148376,0.43759398,0.81291759,0.11214953,0.56964286,0.00966184,0.32527881,0.00000000,0.00000000,3
0.21729587,0.40451128,0.75723831,0.28971963,0.51428571,0.09500805,0.26858736,0.00000000,0.00000000,3
0.25417032,0.32030075,0.79732739,0.31775701,0.50000000,0.09822866,0.31226766,0.00000000,0.00000000,3
0.23309921,0.34736842,0.75723831,0.30218069,0.57142857,0.08373591,0.29275093,0.00000000,0.00000000,3
0.23705004,0.40300752,0.75501114,0.30841121,0.50535714,0.08373591,0.29925651,0.00000000,0.00000000,3
0.44161545,0.49624060,0.83741648,0.09034268,0.35357143,0.01771337,0.39219331,0.00000000,0.00000000,3
0.29016681,0.42105263,0.75946548,0.38317757,0.39821429,0.09339775,0.31226766,0.00000000,0.00000000,3
0.29894644,0.41654135,0.74832962,0.41744548,0.38035714,0.09178744,0.31412639,0.00000000,0.17647059,3
0.31474978,0.39097744,0.74387528,0.38940810,0.41607143,0.09017713,0.33085502,0.00000000,0.00000000,3
0.35952590,0.43759398,0.78841871,0.14330218,0.50714286,0.02576490,0.32156134,0.04761905,0.47058824,3
0.48112379,0.52030075,0.84187082,0.19314642,0.27678571,0.03703704,0.34479554,0.00000000,0.72549020,3
0.17515364,0.49323308,0.59688196,1.00000000,0.01428571,0.27053140,0.04089219,0.69841270,0.00000000,5
0.35118525,0.30075188,0.41202673,0.48909657,0.51428571,0.09661836,0.43308550,0.00000000,0.00000000,5
0.46356453,0.12481203,0.41870824,0.39563863,0.54464286,0.07568438,0.55576208,0.00000000,0.00000000,5
0.45478490,0.04511278,0.38084633,0.39563863,0.64821429,0.09339775,0.57527881,0.00000000,0.00000000,5
0.37489025,0.28721805,0.00000000,0.42367601,0.70357143,0.06119163,0.56691450,0.00000000,0.00000000,5
0.24187884,0.32030075,0.00000000,0.47975078,0.72678571,0.15619968,0.44052045,0.00000000,0.00000000,5
0.38586479,0.38195489,0.00000000,0.45794393,0.57500000,0.07568438,0.54739777,0.00000000,0.00000000,5
0.55048288,0.40751880,0.00000000,0.40186916,0.43035714,0.05152979,0.63289963,0.00000000,0.00000000,5
0.08823529,0.34436090,0.00000000,0.85669782,0.11964286,1.00000000,0.14219331,0.00000000,0.00000000,5
0.09043020,0.34135338,0.00000000,0.85046729,0.15892857,1.00000000,0.13940520,0.00000000,0.00000000,5
0.40737489,0.39849624,0.00000000,0.34579439,0.43571429,0.05314010,0.65706320,0.00000000,0.00000000,5
0.41395961,0.31879699,0.35857461,0.58566978,0.42321429,0.12238325,0.39684015,0.07619048,1.00000000,5
0.44073749,0.33684211,0.07349666,0.38006231,0.63928571,0.02093398,0.54275093,0.00000000,0.54901961,5
0.34679543,0.49172932,0.53229399,0.39563863,0.45714286,0.00000000,0.38475836,0.00000000,0.00000000,6
0.36084284,0.46015038,0.53674833,0.28037383,0.52678571,0.00000000,0.40334572,0.00000000,0.00000000,6
0.31343284,0.56090226,0.49888641,0.41433022,0.45892857,0.00000000,0.35594796,0.00000000,0.00000000,6
0.32352941,0.50526316,0.48775056,0.42679128,0.51071429,0.00000000,0.36152416,0.00000000,0.00000000,6
0.08077261,0.55187970,0.38752784,0.38940810,0.84642857,0.00000000,0.20074349,0.00000000,0.00000000,6
0.33933275,0.64060150,0.17371938,0.45171340,0.48035714,0.00000000,0.42007435,0.00000000,0.00000000,6
0.35162423,0.51428571,0.00000000,0.56074766,0.52321429,0.00000000,0.50650558,0.00000000,0.00000000,6
0.37489025,0.57593985,0.00000000,0.08411215,0.65535714,0.00000000,0.53810409,0.00000000,0.00000000,6
0.00000000,1.00000000,0.00000000,0.01557632,1.00000000,0.00000000,0.11338290,0.00000000,0.00000000,6
0.00702371,0.44511278,0.71269488,0.47352025,0.53571429,0.28341385,0.00000000,0.37777778,0.00000000,7
0.31738367,0.53984962,0.72605791,0.60124611,0.25714286,0.23510467,0.03345725,0.51746032,0.00000000,7
0.52677788,0.40751880,0.74387528,0.29283489,0.45892857,0.09661836,0.31598513,0.00000000,0.00000000,7
0.49692713,0.62105263,0.48997773,0.55140187,0.08035714,0.12238325,0.40241636,0.00000000,0.00000000,7
0.54872695,0.76090226,0.40757238,0.31775701,0.11071429,0.04991948,0.29553903,0.53333333,0.00000000,7
0.21861282,0.47368421,0.39643653,0.46728972,0.58750000,0.00000000,0.30111524,0.24126984,0.00000000,7
0.21378402,0.61954887,0.00000000,0.65109034,0.61964286,0.00000000,0.30947955,0.20317460,0.17647059,7
0.22300263,0.52180451,0.00000000,0.77881620,0.65178571,0.00644122,0.33550186,0.12698413,0.17647059,7
0.26514486,0.60451128,0.00000000,0.53271028,0.57321429,0.00000000,0.28810409,0.50476190,0.15686275,7
0.24934153,0.57593985,0.00000000,0.52647975,0.62142857,0.00000000,0.28717472,0.49841270,0.13725490,7
0.18876207,0.51278195,0.00000000,0.74454829,0.63928571,0.01288245,0.33828996,0.19365079,0.09803922,7
0.19359087,0.47218045,0.00000000,0.70093458,0.61071429,0.02254428,0.36988848,0.25714286,0.01960784,7
0.26865672,0.59699248,0.00000000,0.63862928,0.61964286,0.00000000,0.32713755,0.20952381,0.00000000,7
0.18261633,0.54887218,0.00000000,0.73831776,0.58750000,0.00644122,0.33921933,0.20317460,0.00000000,7
0.21685689,0.64360902,0.00000000,0.69158879,0.57857143,0.00805153,0.31598513,0.16825397,0.00000000,7
0.17251975,0.66466165,0.00000000,0.61059190,0.65892857,0.00000000,0.27044610,0.20000000,0.00000000,7
0.23617208,0.18345865,0.00000000,0.28037383,0.95892857,0.43478261,0.32527881,0.00000000,0.00000000,7
0.17515364,0.61954887,0.00000000,0.66355140,0.69821429,0.00000000,0.27509294,0.17777778,0.00000000,7
0.23836699,0.61203008,0.00000000,0.52959502,0.58928571,0.00000000,0.26486989,0.54285714,0.00000000,7
0.22036874,0.63458647,0.00000000,0.61682243,0.62321429,0.00000000,0.30483271,0.21269841,0.00000000,7
0.27085162,0.63458647,0.00000000,0.47040498,0.56785714,0.00000000,0.29553903,0.49206349,0.00000000,7
0.23266023,0.63308271,0.00000000,0.49221184,0.58928571,0.00000000,0.30111524,0.43809524,0.00000000,7
0.31431080,0.55037594,0.00000000,0.47663551,0.54464286,0.22705314,0.09665428,0.91428571,0.00000000,7
0.23046532,0.54736842,0.00000000,0.76323988,0.54285714,0.00000000,0.37360595,0.17142857,0.00000000,7
0.22300263,0.51278195,0.00000000,0.80685358,0.50000000,0.01288245,0.34851301,0.33650794,0.00000000,7
0.25021949,0.63007519,0.00000000,0.52959502,0.58035714,0.00000000,0.27602230,0.50476190,0.00000000,7
0.41703248,0.54586466,0.00000000,0.53894081,0.64464286,0.00000000,0.27973978,0.52063492,0.00000000,7
0.23529412,0.54887218,0.00000000,0.51401869,0.67857143,0.00000000,0.28345725,0.49841270,0.00000000,7
0.26163301,0.52631579,0.00000000,0.55763240,0.63392857,0.00000000,0.29646840,0.53015873,0.00000000,7
